game,covered,turns_logged,turns_matched,first_mismatch_field,first_mismatch_side_turn,mismatch_fields,mismatch_detail,ambiguous_order_turns,ambiguous_order_turns_matched,targeted_spells,targeted_spells_matched,labels_land,labels_spell,labels_attack,labels_block,unamb_land,unamb_spell,unamb_attack,unamb_block,forced_fails_before_mismatch,engine_status,ms
564,1,8,3,user_creatures,oppo_4,user_creatures,user_creatures: log_only=['fear of surveillance'] engine_only=['living phone'],4,2,0,0,3,2,1,0,1,0,1,0,0,ok,367
569,1,9,2,user_creatures,oppo_3,user_creatures user_hand,"user_creatures: log_only=['moldering gym'] engine_only=['vanish from sight'] ; user_hand: log_only=[""duskmourn's domination""] engine_only=['overgrown zealot']",5,2,0,0,3,2,1,0,1,0,1,0,0,ok,256
593,1,7,4,oppo_life,user_5,oppo_life,oppo_life: log=11 engine=12,4,3,1,0,4,4,0,0,1,0,0,0,0,ok,145
604,1,9,2,user_life,oppo_3,user_life,user_life: log=17 engine=20,5,2,1,0,3,2,0,0,1,0,0,0,0,ok,272
621,1,10,2,user_lands,user_3,user_lands,user_lands: log_only=['forest'] engine_only=['swamp'],4,0,0,0,2,0,0,0,2,0,0,0,0,ok,394
624,1,7,2,user_creatures,user_3,user_creatures user_noncreatures user_hand,"user_creatures: log_only=['popular egotist', 'swamp'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['disturbing mirth'] ; user_hand: log_only=['mountain', 'popular egotist'] engine_only=['clockwork percussionist', 'spectral snatcher']",5,1,2,0,2,1,0,0,1,0,0,0,0,ok,201
629,1,9,4,user_hand,oppo_5,user_hand,user_hand: log_only=['fear of immobility'] engine_only=['island'],5,3,0,0,4,3,1,1,1,0,1,1,0,ok,250
633,1,10,2,user_hand,user_3,user_hand,user_hand: log_only=['forest'] engine_only=['mountain'],7,1,1,1,2,1,0,0,1,0,0,0,0,ok,329
634,1,9,2,user_hand,user_3,user_hand,user_hand: log_only=['mountain'] engine_only=['bashful beastie'],4,1,2,0,2,1,0,0,1,0,0,0,0,ok,175
638,1,7,4,user_creatures,user_5,user_creatures,user_creatures: log_only=['spirit'] engine_only=[],4,2,2,0,4,2,1,0,2,0,1,0,0,ok,152
646,1,8,2,user_hand,user_3,user_hand,"user_hand: log_only=['fear of isolation'] engine_only=['stay hidden, stay silent']",4,2,1,0,2,2,0,0,0,0,0,0,1,ok,149
647,1,11,2,user_hand,user_3,user_hand,user_hand: log_only=['unsettling twins'] engine_only=['unwilling vessel'],6,2,3,0,2,2,0,0,0,0,0,0,1,ok,316
650,1,8,2,user_lands,user_3,user_lands user_hand,"user_lands: log_only=['mountain'] engine_only=[] ; user_hand: log_only=['turn inside out'] engine_only=['bashful beastie', 'mountain']",4,1,1,0,2,1,0,0,1,0,0,0,1,ok,144
653,1,8,4,oppo_life,user_5,oppo_life user_creatures,oppo_life: log=16 engine=17 ; user_creatures: log_only=['spirit'] engine_only=[],5,3,0,0,4,3,1,0,1,0,1,0,0,ok,171
677,1,7,3,user_lands,user_4,user_lands user_creatures user_hand,user_lands: log_only=['forest'] engine_only=[] ; user_creatures: log_only=['glassworks'] engine_only=['omnivorous flytrap'] ; user_hand: log_only=[] engine_only=['defiant survivor'],3,1,2,0,3,1,0,0,2,0,0,0,1,ok,136
680,1,6,5,user_life,oppo_6,user_life oppo_life user_creatures user_noncreatures oppo_hand,user_life: log=21 engine=20 ; oppo_life: log=11 engine=12 ; user_creatures: log_only=['mountain'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['disturbing mirth'] ; oppo_hand: log=3 engine=4,4,4,1,1,5,5,4,0,1,0,4,0,1,ok,92
686,1,6,2,user_hand,user_3,user_hand,user_hand: log_only=['sawblade skinripper'] engine_only=['vengeful possession'],5,2,1,0,2,2,1,0,0,0,1,0,0,ok,108
688,1,9,3,user_life,user_4,user_life,user_life: log=20 engine=22,6,2,3,1,3,2,1,0,1,0,1,0,0,ok,226
712,1,8,5,oppo_hand,oppo_6,oppo_hand,oppo_hand: log=4 engine=3,4,3,2,2,5,3,0,0,2,0,0,0,3,ok,235
726,1,6,3,oppo_hand,oppo_4,oppo_hand,oppo_hand: log=3 engine=4,5,2,1,0,3,2,1,0,1,0,1,0,2,ok,200
736,1,12,4,user_life,oppo_5,user_life,user_life: log=18 engine=16,5,3,1,0,4,3,0,0,1,0,0,0,0,ok,353
748,1,9,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['bashful beastie'] engine_only=['threats around every corner'],5,0,1,0,1,0,0,0,1,0,0,0,0,ok,284
762,1,11,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['daggermaw megalodon'] engine_only=['overlord of the hauntwoods'],9,0,1,0,1,0,0,0,1,0,0,0,0,ok,383
767,1,7,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['forest'] engine_only=['monstrous emergence'],3,0,1,0,1,0,0,0,1,0,0,0,0,ok,120
786,1,6,2,user_life,user_3,user_life user_creatures,user_life: log=19 engine=18 ; user_creatures: log_only=[] engine_only=['fear of surveillance'],4,1,0,0,2,1,0,0,1,0,0,0,0,ok,105
801,1,12,2,user_creatures,oppo_3,user_creatures user_noncreatures,user_creatures: log_only=['fear of surveillance'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['unidentified hovership'],5,2,0,0,3,2,1,0,1,0,1,0,0,ok,289
822,1,8,5,user_hand,user_6,user_hand,user_hand: log_only=['defiant survivor'] engine_only=['glimmerburst'],5,3,3,2,5,3,6,0,2,0,6,0,1,ok,229
825,1,7,1,user_life,oppo_2,user_life,user_life: log=18 engine=19,4,0,1,0,1,0,0,0,1,0,0,0,0,ok,160
826,1,8,3,oppo_life,user_4,oppo_life user_lands user_hand,oppo_life: log=15 engine=16 ; user_lands: log_only=['island'] engine_only=[] ; user_hand: log_only=[] engine_only=['island'],3,2,2,0,3,2,1,0,1,0,1,0,1,ok,135
830,1,12,2,user_life,oppo_3,user_life,user_life: log=18 engine=20,4,0,1,0,2,0,0,0,2,0,0,0,0,ok,281
836,1,8,3,oppo_life,user_4,oppo_life,oppo_life: log=18 engine=19,5,2,2,0,3,2,0,1,1,0,0,1,0,ok,206
839,1,7,4,oppo_life,user_5,oppo_life user_hand,oppo_life: log=16 engine=18 ; user_hand: log_only=['splitskin doll'] engine_only=[],6,3,0,0,4,4,0,3,1,0,0,3,0,ok,155
848,1,8,1,user_hand,user_2,user_hand,user_hand: log_only=['threats around every corner'] engine_only=['malevolent chandelier'],6,0,3,0,1,0,0,0,1,0,0,0,0,ok,188
858,1,6,2,oppo_hand,oppo_3,oppo_hand,oppo_hand: log=4 engine=5,4,2,1,0,3,2,1,0,1,0,1,0,1,ok,125
859,1,7,1,oppo_hand,oppo_2,oppo_hand,oppo_hand: log=5 engine=4,3,1,3,0,1,1,0,0,0,0,0,0,0,ok,184
886,1,9,3,oppo_life,user_4,oppo_life user_creatures oppo_hand,oppo_life: log=16 engine=18 ; user_creatures: log_only=['creeping peeper'] engine_only=[] ; oppo_hand: log=4 engine=5,8,2,2,0,3,2,1,0,1,0,1,0,0,ok,296
956,1,9,3,user_hand,user_4,user_hand,"user_hand: log_only=['roaring furnace', 'trapped in the screen'] engine_only=['island']",4,1,1,0,3,1,0,0,2,0,0,0,0,ok,253
970,1,7,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['drag to the roots'] engine_only=['island'],5,0,1,0,1,0,0,0,1,0,0,0,0,ok,186
977,1,10,4,user_lands,user_5,user_lands user_hand,user_lands: log_only=['island'] engine_only=[] ; user_hand: log_only=[] engine_only=['swamp'],7,2,1,0,4,2,0,0,2,0,0,0,1,ok,406
983,1,7,2,user_life,user_3,user_life user_creatures user_hand,user_life: log=18 engine=19 ; user_creatures: log_only=['insidious fungus'] engine_only=[] ; user_hand: log_only=[] engine_only=['insidious fungus'],4,0,0,0,2,0,0,0,2,0,0,0,1,ok,180
993,1,8,3,user_creatures,oppo_4,user_creatures,user_creatures: log_only=[] engine_only=['entity tracker'],6,2,4,0,4,2,1,0,2,0,1,0,0,ok,251
996,1,12,4,oppo_hand,oppo_5,oppo_hand,oppo_hand: log=1 engine=2,7,3,2,1,4,3,0,1,1,0,0,1,2,ok,250
1027,1,8,2,user_life,oppo_3,user_life,user_life: log=17 engine=18,5,1,1,0,2,1,0,0,1,0,0,0,0,ok,281
1036,1,9,2,user_hand,oppo_3,user_hand,"user_hand: log_only=[] engine_only=[""don't make a sound""]",6,1,2,0,2,1,0,0,1,0,0,0,1,ok,247
1038,1,6,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['spineseeker centipede'] engine_only=['insidious fungus'],4,1,0,0,2,1,0,0,1,0,0,0,0,ok,1099
1069,1,12,3,user_creatures,user_4,user_creatures,user_creatures: log_only=['glimmer seeker'] engine_only=['glimmerburst'],6,2,2,0,3,2,0,0,1,0,0,0,0,ok,1067
1075,1,8,3,user_life,user_4,user_life oppo_life user_creatures,"user_life: log=21 engine=20 ; oppo_life: log=19 engine=20 ; user_creatures: log_only=[""betrayer's bargain"", 'popular egotist'] engine_only=['innocuous rat']",4,2,1,0,3,2,0,0,1,0,0,0,0,ok,349
1079,1,15,2,user_lands,user_3,user_lands user_noncreatures user_hand,user_lands: log_only=['forest'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['glimmerlight'] ; user_hand: log_only=['glimmerlight'] engine_only=['forest'],9,1,2,0,2,1,0,0,1,0,0,0,0,ok,809
1090,1,7,1,oppo_life,user_2,oppo_life user_creatures,oppo_life: log=20 engine=19 ; user_creatures: log_only=['impossible inferno'] engine_only=['glassworks'],5,0,1,0,1,0,0,0,1,0,0,0,0,ok,254
1091,1,8,5,user_life,oppo_6,user_life oppo_hand,user_life: log=9 engine=10 ; oppo_hand: log=3 engine=1,5,4,2,1,4,5,1,0,1,0,1,0,0,ok,468
1099,1,7,2,user_creatures,user_3,user_creatures,"user_creatures: log_only=['plains', 'rampaging soulrager'] engine_only=['vanish from sight']",4,2,1,0,2,2,0,0,0,0,0,0,0,ok,236
1105,1,10,3,user_hand,oppo_4,user_hand,user_hand: log_only=['forest'] engine_only=['slavering branchsnapper'],4,0,1,1,3,1,0,0,3,0,0,0,0,ok,360
1106,1,6,3,user_creatures,oppo_4,user_creatures,"user_creatures: log_only=['toby, beastie befriender'] engine_only=['beast']",3,1,0,0,3,1,0,0,2,0,0,0,0,ok,233
1110,1,9,3,user_noncreatures,user_4,user_noncreatures user_hand,user_noncreatures: log_only=['overlord of the boilerbilges'] engine_only=[] ; user_hand: log_only=[] engine_only=['overlord of the boilerbilges'],6,2,1,0,3,2,0,0,1,0,0,0,1,ok,304
1112,1,14,2,user_creatures,user_3,user_creatures user_hand,user_creatures: log_only=['found footage'] engine_only=['keys to the house'] ; user_hand: log_only=['bleeding woods'] engine_only=['forest'],11,2,3,1,2,2,0,0,0,0,0,0,0,ok,768
1128,1,6,2,user_hand,user_3,user_hand,user_hand: log_only=['paranormal analyst'] engine_only=['island'],3,1,1,0,2,1,0,0,1,0,0,0,1,ok,135
1133,1,11,6,user_creatures,oppo_7,user_creatures user_noncreatures oppo_hand,user_creatures: log_only=['spectral snatcher'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['roaring furnace'] ; oppo_hand: log=2 engine=1,4,4,3,2,7,5,0,0,3,0,0,0,0,ok,628
1137,1,10,4,user_creatures,user_5,user_creatures user_hand,user_creatures: log_only=['cult healer'] engine_only=[] ; user_hand: log_only=[] engine_only=['island'],7,2,1,0,4,2,3,0,2,0,3,0,3,ok,343
1140,1,11,3,user_life,oppo_4,user_life user_noncreatures user_hand,user_life: log=18 engine=19 ; user_noncreatures: log_only=['nowhere to run'] engine_only=[] ; user_hand: log_only=[] engine_only=['nowhere to run'],5,1,2,0,3,1,0,0,2,0,0,0,0,ok,383
1144,1,11,2,oppo_life,user_3,oppo_life user_creatures user_noncreatures,oppo_life: log=18 engine=19 ; user_creatures: log_only=['clockwork percussionist'] engine_only=[] ; user_noncreatures: log_only=['surgical suite'] engine_only=[],7,1,0,0,2,1,2,0,1,0,2,0,1,ok,326
1155,1,5,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['hand that feeds'] engine_only=['razorkin hordecaller'],4,1,1,0,2,1,0,0,1,0,0,0,0,ok,136
1170,1,7,3,user_life,user_4,user_life oppo_life,user_life: log=27 engine=25 ; oppo_life: log=8 engine=10,4,2,0,0,3,3,1,0,1,0,1,0,0,ok,198
1177,1,11,2,user_life,oppo_3,user_life user_creatures,user_life: log=18 engine=20 ; user_creatures: log_only=[] engine_only=['defiant survivor'],5,2,1,0,3,2,1,0,1,0,1,0,0,ok,272
1179,1,7,1,user_hand,user_2,user_hand,user_hand: log_only=['moldering gym'] engine_only=['tunnel surveyor'],5,0,0,0,1,0,0,0,1,0,0,0,0,ok,246
1184,1,9,3,user_life,oppo_4,user_life,user_life: log=10 engine=11,4,1,0,0,2,2,0,0,1,1,0,0,0,ok,183
1187,1,10,2,user_hand,oppo_3,user_hand,user_hand: log_only=['swamp'] engine_only=['final vengeance'],5,1,2,0,2,1,0,0,1,0,0,0,0,ok,233
1208,1,12,2,user_hand,user_3,user_hand,"user_hand: log_only=['vanish from sight', 'wary watchdog'] engine_only=['osseous sticktwister', 'slavering branchsnapper']",5,1,1,0,2,1,0,0,1,0,0,0,1,ok,346
1228,1,6,2,user_life,oppo_3,user_life,user_life: log=16 engine=18,4,1,2,1,2,1,0,0,1,0,0,0,1,ok,183
1236,1,6,3,oppo_hand,oppo_4,oppo_hand,oppo_hand: log=4 engine=3,5,3,0,0,3,3,0,0,0,0,0,0,0,ok,217
1271,1,8,2,oppo_life,user_3,oppo_life,oppo_life: log=19 engine=20,5,1,1,0,2,1,0,0,1,0,0,0,0,ok,207
1296,1,6,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['the wandering rescuer'] engine_only=[],5,2,1,0,2,2,2,0,0,0,2,0,0,ok,163
1303,1,9,4,oppo_hand,oppo_5,oppo_hand,oppo_hand: log=4 engine=3,5,3,0,0,4,3,0,0,1,0,0,0,0,ok,291
1308,1,9,1,user_hand,user_2,user_hand,user_hand: log_only=['island'] engine_only=['hauntwoods shrieker'],5,1,2,0,1,1,0,0,0,0,0,0,0,ok,530
1311,1,11,1,user_hand,user_2,user_hand,"user_hand: log_only=['razorkin needlehead'] engine_only=['altanak, the thrice-called']",7,1,1,0,1,1,0,0,0,0,0,0,0,ok,244
1346,1,8,3,user_noncreatures,user_4,user_noncreatures,user_noncreatures: log_only=[] engine_only=['cracked skull'],5,2,3,1,3,2,0,0,1,0,0,0,0,ok,291
1348,1,10,4,user_life,oppo_5,user_life,user_life: log=14 engine=16,4,3,2,1,5,3,1,0,2,0,1,0,0,ok,279
1354,1,5,3,oppo_life,user_4,oppo_life,oppo_life: log=14 engine=15,3,2,1,0,3,2,2,0,1,0,2,0,0,ok,108
1385,1,5,5,,,,,3,3,0,0,4,4,1,1,1,1,1,0,1,ok,127
1397,1,8,2,user_hand,user_3,user_hand,user_hand: log_only=['house cartographer'] engine_only=['spineseeker centipede'],5,1,0,0,2,1,0,0,1,0,0,0,1,ok,230
1401,1,6,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['hand that feeds'] engine_only=['vicious clown'],5,2,0,0,2,2,1,0,0,0,1,0,0,ok,177
1404,1,10,2,user_life,oppo_3,user_life,user_life: log=17 engine=18,8,1,1,0,2,1,0,0,1,0,0,0,0,ok,308
1415,1,8,1,user_hand,oppo_2,user_hand,user_hand: log_only=['forest'] engine_only=['slavering branchsnapper'],3,0,1,0,2,0,0,0,2,0,0,0,0,ok,249
1442,1,6,2,user_lands,user_3,user_lands,user_lands: log_only=['mountain'] engine_only=['swamp'],4,1,0,0,2,1,0,0,1,0,0,0,0,ok,235
1444,1,8,3,user_creatures,oppo_4,user_creatures user_hand,user_creatures: log_only=['swamp'] engine_only=['nowhere to run'] ; user_hand: log_only=['plains'] engine_only=['shepherding spirits'],4,3,0,0,3,3,1,0,0,0,1,0,0,ok,176
1445,1,8,2,user_creatures,oppo_3,user_creatures,user_creatures: log_only=['grand entryway'] engine_only=['fanatic of the harrowing'],5,1,2,0,3,1,0,0,2,0,0,0,0,ok,299
1464,1,7,2,user_life,oppo_3,user_life,user_life: log=18 engine=19,4,0,1,0,2,0,0,0,2,0,0,0,0,ok,161
1465,1,13,2,user_noncreatures,oppo_3,user_noncreatures user_hand,user_noncreatures: log_only=['underwater tunnel'] engine_only=[] ; user_hand: log_only=[] engine_only=['underwater tunnel'],7,1,4,0,2,1,0,0,1,0,0,0,0,ok,566
1483,1,10,3,user_hand,user_4,user_hand,user_hand: log_only=['island'] engine_only=['swamp'],5,2,3,1,3,2,0,0,1,0,0,0,0,ok,251
1484,1,12,4,user_life,oppo_5,user_life,user_life: log=17 engine=20,9,3,1,0,4,3,3,0,1,0,3,0,0,ok,543
1492,1,9,2,oppo_life,user_3,oppo_life user_creatures,oppo_life: log=17 engine=20 ; user_creatures: log_only=['wary watchdog'] engine_only=['tunnel surveyor'],6,1,3,0,2,1,0,0,1,0,0,0,0,ok,231
