game,covered,turns_logged,turns_matched,first_mismatch_field,first_mismatch_side_turn,mismatch_fields,mismatch_detail,ambiguous_order_turns,ambiguous_order_turns_matched,targeted_spells,targeted_spells_matched,labels_land,labels_spell,labels_attack,labels_block,unamb_land,unamb_spell,unamb_attack,unamb_block,forced_fails_before_mismatch,engine_status,ms
680,1,6,5,user_creatures,oppo_6,user_creatures oppo_hand,user_creatures: log_only=['mountain'] engine_only=['ticket booth'] ; oppo_hand: log=3 engine=4,4,4,1,1,5,5,4,0,1,0,4,0,21,ok,284
686,1,6,2,user_hand,user_3,user_hand,user_hand: log_only=['sawblade skinripper'] engine_only=['vengeful possession'],5,2,1,0,2,2,1,0,0,0,1,0,9,ok,342
688,1,9,5,user_life,user_6,user_life user_creatures,user_life: log=21 engine=17 ; user_creatures: log_only=['ragged playmate'] engine_only=[],6,3,3,1,5,3,2,0,2,0,2,0,23,ok,547
712,1,8,4,user_life,oppo_5,user_life,user_life: log=18 engine=20,4,2,2,1,4,2,0,0,2,0,0,0,18,ok,602
726,1,6,4,oppo_hand,oppo_5,oppo_hand,oppo_hand: log=4 engine=3,5,3,1,0,4,4,2,0,1,0,2,0,30,ok,509
736,1,12,4,user_life,oppo_5,user_life,user_life: log=18 engine=16,5,3,1,0,4,3,0,0,1,0,0,0,20,ok,791
748,1,9,2,user_hand,oppo_3,user_hand,user_hand: log_only=['swamp'] engine_only=['spectral snatcher'],5,1,1,0,3,1,1,0,2,0,1,0,10,ok,661
762,1,11,4,user_hand,user_5,user_hand,user_hand: log_only=['overlord of the hauntwoods'] engine_only=['wary watchdog'],9,3,1,0,4,3,2,0,1,0,2,0,19,ok,993
767,1,7,3,user_hand,oppo_4,user_hand,user_hand: log_only=['fear of immobility'] engine_only=['forest'],3,1,1,0,4,1,1,0,3,0,1,0,13,ok,328
786,1,6,2,user_life,user_3,user_life user_creatures,user_life: log=19 engine=18 ; user_creatures: log_only=[] engine_only=['fear of surveillance'],4,1,0,0,2,1,0,0,1,0,0,0,10,ok,301
801,1,12,2,user_creatures,oppo_3,user_creatures user_noncreatures,user_creatures: log_only=['fear of surveillance'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['unidentified hovership'],5,2,1,0,3,2,1,0,1,0,1,0,12,ok,785
822,1,8,4,oppo_hand,oppo_5,oppo_hand,oppo_hand: log=4 engine=3,5,3,2,2,5,3,6,0,2,0,6,0,21,ok,385
825,1,7,1,user_life,oppo_2,user_life,user_life: log=18 engine=19,4,0,1,0,1,0,0,0,1,0,0,0,7,ok,438
826,1,8,3,oppo_life,user_4,oppo_life user_lands user_hand,oppo_life: log=15 engine=16 ; user_lands: log_only=['island'] engine_only=[] ; user_hand: log_only=[] engine_only=['island'],3,2,2,0,3,2,1,0,1,0,1,0,14,ok,376
830,1,12,2,user_life,oppo_3,user_life,user_life: log=18 engine=20,4,0,3,0,2,0,0,0,2,0,0,0,7,ok,969
836,1,8,3,oppo_life,user_4,oppo_life,oppo_life: log=18 engine=19,5,2,2,0,3,2,0,1,1,0,0,1,15,ok,534
839,1,7,4,oppo_life,user_5,oppo_life user_hand,oppo_life: log=16 engine=18 ; user_hand: log_only=['splitskin doll'] engine_only=[],6,3,0,0,4,4,0,3,1,0,0,3,26,ok,441
848,1,8,1,user_hand,user_2,user_hand,user_hand: log_only=['threats around every corner'] engine_only=['malevolent chandelier'],6,0,3,0,1,0,0,0,1,0,0,0,5,ok,414
858,1,6,2,oppo_hand,oppo_3,oppo_hand,oppo_hand: log=4 engine=5,4,2,1,0,3,2,1,0,1,0,1,0,11,ok,357
859,1,7,1,oppo_hand,oppo_2,oppo_hand,oppo_hand: log=5 engine=4,3,1,3,0,1,1,0,0,0,0,0,0,7,ok,520
886,1,9,2,oppo_life,user_3,oppo_life,oppo_life: log=18 engine=20,8,1,2,0,2,1,0,0,1,0,0,0,10,ok,637
956,1,9,3,user_hand,user_4,user_hand,user_hand: log_only=['roaring furnace'] engine_only=[],4,1,1,0,3,1,0,0,2,0,0,0,13,ok,605
970,1,7,2,oppo_hand,oppo_3,oppo_hand,oppo_hand: log=3 engine=2,5,1,1,0,2,1,0,0,1,0,0,0,8,ok,436
977,1,10,5,user_life,oppo_6,user_life,user_life: log=15 engine=16,7,3,2,0,5,3,0,0,2,0,0,0,24,ok,855
983,1,7,2,oppo_hand,oppo_3,oppo_hand,oppo_hand: log=3 engine=2,4,0,0,0,2,0,0,0,2,0,0,0,9,ok,506
993,1,8,3,user_creatures,oppo_4,user_creatures,user_creatures: log_only=[] engine_only=['entity tracker'],6,2,4,0,4,2,1,0,2,0,1,0,15,ok,562
996,1,12,4,user_lands,user_5,user_lands user_creatures,user_lands: log_only=[] engine_only=['swamp'] ; user_creatures: log_only=['swamp'] engine_only=[],7,3,2,2,4,4,0,2,1,0,0,2,24,ok,561
1027,1,8,2,user_life,oppo_3,user_life,user_life: log=17 engine=18,5,1,1,0,2,1,0,0,1,0,0,0,9,ok,681
1036,1,9,2,user_hand,oppo_3,user_hand,"user_hand: log_only=[] engine_only=[""don't make a sound""]",6,1,1,0,2,1,0,0,1,0,0,0,11,ok,653
1038,1,6,3,user_creatures,user_4,user_creatures user_hand,user_creatures: log_only=['hand that feeds'] engine_only=[] ; user_hand: log_only=[] engine_only=['vicious clown'],4,2,0,0,3,2,0,0,1,0,0,0,14,ok,1587
1069,1,12,4,user_creatures,user_5,user_creatures user_noncreatures user_hand,user_creatures: log_only=['piranha fly'] engine_only=['glimmer'] ; user_noncreatures: log_only=[] engine_only=['glimmerlight'] ; user_hand: log_only=['glimmerlight'] engine_only=['piranha fly'],6,3,2,0,4,3,1,1,1,0,1,1,22,ok,1526
1075,1,8,3,user_life,user_4,user_life oppo_life user_creatures,"user_life: log=21 engine=20 ; oppo_life: log=19 engine=20 ; user_creatures: log_only=[""betrayer's bargain"", 'popular egotist'] engine_only=['innocuous rat']",4,2,1,0,3,2,0,0,1,0,0,0,15,ok,816
1079,1,15,2,user_lands,user_3,user_lands user_noncreatures user_hand,user_lands: log_only=['forest'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['glimmerlight'] ; user_hand: log_only=['glimmerlight'] engine_only=['forest'],9,1,2,0,2,1,0,0,1,0,0,0,12,ok,1282
1090,1,7,5,user_creatures,user_6,user_creatures,"user_creatures: log_only=[] engine_only=['defiant survivor', 'wildfire wickerfolk']",5,3,1,1,4,4,5,1,1,1,5,1,26,ok,491
1091,1,8,5,user_life,oppo_6,user_life oppo_hand,user_life: log=9 engine=10 ; oppo_hand: log=3 engine=1,5,4,2,1,4,5,1,0,1,0,1,0,26,ok,893
1099,1,7,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['rampaging soulrager'] engine_only=[],4,2,1,0,2,2,0,0,0,0,0,0,12,ok,481
1105,1,10,3,user_hand,oppo_4,user_hand,user_hand: log_only=['forest'] engine_only=['slavering branchsnapper'],4,0,1,1,3,1,0,0,3,0,0,0,8,ok,591
1106,1,6,3,user_creatures,oppo_4,user_creatures,"user_creatures: log_only=['toby, beastie befriender'] engine_only=['beast']",3,1,1,0,3,1,0,0,2,0,0,0,15,ok,430
1110,1,9,4,user_lands,user_5,user_lands user_hand,user_lands: log_only=['terramorphic expanse'] engine_only=[] ; user_hand: log_only=[] engine_only=['fear of burning alive'],6,3,2,0,4,3,1,0,1,0,1,0,24,ok,690
1112,1,14,2,user_hand,user_3,user_hand,user_hand: log_only=['bleeding woods'] engine_only=['forest'],11,2,3,1,2,2,0,0,0,0,0,0,15,ok,1537
1128,1,6,3,user_hand,oppo_4,user_hand,user_hand: log_only=['island'] engine_only=['daggermaw megalodon'],3,2,1,1,3,2,0,0,1,0,0,0,12,ok,352
1133,1,11,6,user_creatures,oppo_7,user_creatures user_noncreatures oppo_hand,user_creatures: log_only=['spectral snatcher'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['roaring furnace'] ; oppo_hand: log=2 engine=1,4,4,3,2,7,5,0,0,3,0,0,0,30,ok,961
1137,1,10,4,user_life,oppo_5,user_life oppo_life,user_life: log=14 engine=19 ; oppo_life: log=21 engine=16,7,3,1,1,4,4,4,0,2,0,4,0,23,ok,579
1140,1,11,3,user_life,oppo_4,user_life user_noncreatures user_hand,user_life: log=18 engine=19 ; user_noncreatures: log_only=['nowhere to run'] engine_only=[] ; user_hand: log_only=[] engine_only=['nowhere to run'],5,1,2,0,3,1,0,0,2,0,0,0,12,ok,849
1144,1,11,2,oppo_life,user_3,oppo_life user_creatures user_noncreatures,oppo_life: log=18 engine=19 ; user_creatures: log_only=['clockwork percussionist'] engine_only=[] ; user_noncreatures: log_only=['surgical suite'] engine_only=[],7,1,0,0,2,1,2,0,1,0,2,0,9,ok,995
1155,1,5,3,oppo_life,user_4,oppo_life,oppo_life: log=14 engine=16,4,2,1,0,3,2,1,0,1,0,1,0,15,ok,318
1170,1,7,3,user_life,user_4,user_life oppo_life,user_life: log=27 engine=25 ; oppo_life: log=8 engine=10,4,2,0,0,3,3,1,0,1,0,1,0,16,ok,467
1177,1,11,2,user_life,oppo_3,user_life user_creatures,user_life: log=18 engine=20 ; user_creatures: log_only=[] engine_only=['defiant survivor'],5,2,1,0,3,2,1,0,1,0,1,0,14,ok,588
1179,1,7,1,user_hand,user_2,user_hand,user_hand: log_only=['moldering gym'] engine_only=['tunnel surveyor'],5,0,0,0,1,0,0,0,1,0,0,0,5,ok,463
1184,1,9,3,user_life,oppo_4,user_life,user_life: log=10 engine=11,4,1,0,0,2,2,0,0,1,1,0,0,14,ok,373
1187,1,10,2,user_hand,oppo_3,user_hand,user_hand: log_only=['swamp'] engine_only=['final vengeance'],5,1,3,0,2,1,0,0,1,0,0,0,8,ok,534
1208,1,12,2,user_hand,user_3,user_hand,user_hand: log_only=['wary watchdog'] engine_only=['slavering branchsnapper'],5,1,2,0,2,1,0,0,1,0,0,0,11,ok,669
1228,1,6,2,user_life,oppo_3,user_life,user_life: log=16 engine=18,4,1,2,1,2,1,0,0,1,0,0,0,13,ok,419
1236,1,6,3,oppo_hand,oppo_4,oppo_hand,oppo_hand: log=4 engine=3,5,3,0,0,3,3,0,0,0,0,0,0,16,ok,427
1271,1,8,2,oppo_life,user_3,oppo_life,oppo_life: log=19 engine=20,5,1,1,0,2,1,0,0,1,0,0,0,11,ok,435
1296,1,6,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['the wandering rescuer'] engine_only=[],5,2,1,0,2,2,2,0,0,0,2,0,12,ok,342
1303,1,9,3,user_creatures,oppo_4,user_creatures,user_creatures: log_only=[] engine_only=['cryptid inspector'],5,2,0,0,3,2,0,0,1,0,0,0,14,ok,612
1308,1,9,1,user_hand,user_2,user_hand,user_hand: log_only=['island'] engine_only=['hauntwoods shrieker'],5,1,3,0,1,1,0,0,0,0,0,0,6,ok,927
1311,1,11,1,user_hand,user_2,user_hand,"user_hand: log_only=['razorkin needlehead'] engine_only=['altanak, the thrice-called']",7,1,2,0,1,1,0,0,0,0,0,0,8,ok,437
1346,1,8,3,user_noncreatures,user_4,user_noncreatures,user_noncreatures: log_only=[] engine_only=['cracked skull'],5,2,3,1,3,2,0,0,1,0,0,0,18,ok,474
1348,1,10,4,user_life,oppo_5,user_life user_noncreatures,user_life: log=14 engine=18 ; user_noncreatures: log_only=[] engine_only=['funeral room'],4,3,3,1,5,3,1,0,2,0,1,0,25,ok,560
1354,1,5,3,oppo_life,user_4,oppo_life,oppo_life: log=14 engine=15,3,2,1,0,3,2,2,0,1,0,2,0,11,ok,232
1385,1,5,5,,,,,3,3,0,0,4,4,1,1,1,1,1,0,27,ok,263
1397,1,8,3,user_life,oppo_4,user_life,user_life: log=13 engine=14,5,2,1,0,3,3,2,0,1,1,2,0,17,ok,516
1401,1,6,4,oppo_life,user_5,oppo_life user_creatures user_noncreatures,oppo_life: log=8 engine=10 ; user_creatures: log_only=['vicious clown'] engine_only=['ragged playmate'] ; user_noncreatures: log_only=[] engine_only=['treasure'],5,4,0,0,4,4,4,0,0,0,4,0,23,ok,341
1404,1,10,2,user_life,oppo_3,user_life,user_life: log=17 engine=18,8,1,1,0,2,1,0,0,1,0,0,0,10,ok,709
1415,1,8,1,user_hand,oppo_2,user_hand,user_hand: log_only=['forest'] engine_only=['slavering branchsnapper'],3,0,1,0,2,0,0,0,2,0,0,0,4,ok,354
1442,1,6,5,oppo_life,user_6,oppo_life user_creatures oppo_hand,oppo_life: log=4 engine=7 ; user_creatures: log_only=['under the skin'] engine_only=[] ; oppo_hand: log=4 engine=5,4,4,0,0,5,4,4,0,1,0,4,0,24,ok,264
1444,1,8,3,user_hand,oppo_4,user_hand,user_hand: log_only=['plains'] engine_only=['shepherding spirits'],4,3,0,0,3,3,1,0,0,0,1,0,13,ok,342
1445,1,8,3,user_creatures,oppo_4,user_creatures,"user_creatures: log_only=['miasma demon'] engine_only=['grand entryway', 'insect']",5,2,2,0,4,2,0,1,2,0,0,1,17,ok,465
1464,1,7,2,user_life,oppo_3,user_life,user_life: log=18 engine=19,4,0,1,0,2,0,0,0,2,0,0,0,8,ok,324
1465,1,13,2,user_noncreatures,oppo_3,user_noncreatures user_hand,user_noncreatures: log_only=['underwater tunnel'] engine_only=[] ; user_hand: log_only=[] engine_only=['underwater tunnel'],7,1,6,0,2,1,0,0,1,0,0,0,9,ok,1217
1483,1,10,6,oppo_life,user_7,oppo_life,oppo_life: log=16 engine=18,5,4,4,3,6,6,0,0,2,0,0,0,32,ok,494
1484,1,12,4,user_life,oppo_5,user_life,user_life: log=17 engine=20,9,3,0,0,4,3,3,0,1,0,3,0,21,ok,1055
1492,1,9,2,oppo_life,user_3,oppo_life user_creatures,oppo_life: log=17 engine=20 ; user_creatures: log_only=['wary watchdog'] engine_only=['tunnel surveyor'],6,1,4,0,2,1,0,0,1,0,0,0,12,ok,547
1498,1,6,4,user_life,oppo_5,user_life,user_life: log=12 engine=14,1,1,2,1,3,2,0,0,2,0,0,0,17,ok,248
1513,1,8,3,user_creatures,user_4,user_creatures,user_creatures: log_only=['unstoppable slasher'] engine_only=[],5,3,3,2,3,4,2,0,0,0,2,0,16,ok,389
1525,1,7,3,user_creatures,oppo_4,user_creatures,user_creatures: log_only=['patchwork beastie'] engine_only=['hand that feeds'],4,2,2,0,4,2,0,0,2,0,0,0,19,ok,453
1528,1,5,1,user_hand,user_2,user_hand,"user_hand: log_only=['zimone, all-questioning'] engine_only=['razorkin hordecaller']",4,0,0,0,1,0,0,0,1,0,0,0,4,ok,216
