game,covered,turns_logged,turns_matched,first_mismatch_field,first_mismatch_side_turn,mismatch_fields,mismatch_detail,ambiguous_order_turns,ambiguous_order_turns_matched,targeted_spells,targeted_spells_matched,labels_land,labels_spell,labels_attack,labels_block,unamb_land,unamb_spell,unamb_attack,unamb_block,forced_fails_before_mismatch,engine_status,ms
13,1,11,1,user_hand,oppo_2,user_hand,user_hand: log_only=['island'] engine_only=['daggermaw megalodon'],7,0,3,0,2,0,0,0,2,0,0,0,0,ok,364
14,1,13,3,user_creatures,user_4,user_creatures,user_creatures: log_only=['cursed windbreaker'] engine_only=['wary watchdog'],9,1,4,0,3,1,0,0,2,0,0,0,0,ok,654
15,1,10,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['bashful beastie'] engine_only=['plains'],5,1,2,0,2,1,0,1,1,0,0,1,0,ok,442
16,1,9,3,user_creatures,user_4,user_creatures user_hand,user_creatures: log_only=['enduring innocence'] engine_only=[] ; user_hand: log_only=[] engine_only=['plains'],7,2,2,1,3,3,1,0,1,0,1,0,2,ok,300
17,1,19,3,oppo_life,user_4,oppo_life,oppo_life: log=18 engine=16,6,2,2,0,3,2,0,0,1,0,0,0,1,ok,722
18,1,8,2,user_lands,user_3,user_lands user_hand,user_lands: log_only=['forest'] engine_only=[] ; user_hand: log_only=[] engine_only=['slavering branchsnapper'],6,1,0,0,2,1,0,0,1,0,0,0,1,ok,240
19,1,11,4,user_creatures,user_5,user_creatures,user_creatures: log_only=['fear of falling'] engine_only=['plains'],8,2,2,0,4,2,0,0,2,0,0,0,0,ok,560
20,1,5,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['mountain'] engine_only=['turn inside out'],5,1,2,0,1,1,0,0,0,0,0,0,0,ok,142
21,1,9,1,user_hand,user_2,user_hand,user_hand: log_only=['ticket booth'] engine_only=['island'],7,0,1,0,1,0,0,0,1,0,0,0,0,ok,351
22,1,6,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['lakeside shack'] engine_only=['hedge shredder'],3,1,0,0,1,1,0,0,0,0,0,0,0,ok,136
23,1,8,3,user_life,user_4,user_life oppo_life user_creatures user_noncreatures user_hand,user_life: log=21 engine=20 ; oppo_life: log=16 engine=17 ; user_creatures: log_only=['horror'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['treasure'] ; user_hand: log_only=['piggy bank'] engine_only=[],5,2,0,0,3,2,1,0,1,0,1,0,0,ok,274
24,1,8,2,user_life,oppo_3,user_life,user_life: log=18 engine=20,5,2,2,0,3,2,0,0,1,0,0,0,0,ok,261
25,1,9,2,user_hand,user_3,user_hand,user_hand: log_only=['island'] engine_only=['swamp'],7,1,2,0,2,1,0,0,1,0,0,0,0,ok,456
26,1,10,2,user_hand,user_3,user_hand,user_hand: log_only=['monstrous emergence'] engine_only=['fear of being hunted'],6,1,4,0,2,1,0,0,1,0,0,0,1,ok,355
27,1,9,2,user_creatures,user_3,user_creatures user_noncreatures oppo_hand,"user_creatures: log_only=[] engine_only=[""killer's mask""] ; user_noncreatures: log_only=[] engine_only=[""killer's mask""] ; oppo_hand: log=6 engine=7",6,1,2,0,2,1,0,0,1,0,0,0,1,ok,314
28,1,10,3,user_life,user_4,user_life oppo_life,user_life: log=24 engine=23 ; oppo_life: log=13 engine=14,7,2,1,0,3,2,0,0,1,0,0,0,0,ok,330
29,1,9,3,oppo_life,user_4,oppo_life,oppo_life: log=15 engine=16,6,2,1,0,3,2,0,0,1,0,0,0,0,ok,441
30,1,5,2,user_creatures,user_3,user_creatures user_hand,user_creatures: log_only=['island'] engine_only=['underwater tunnel'] ; user_hand: log_only=['mountain'] engine_only=['terramorphic expanse'],3,0,0,0,2,0,0,0,2,0,0,0,0,ok,115
31,1,7,3,user_life,oppo_4,user_life,user_life: log=14 engine=16,3,1,1,0,3,1,0,0,2,0,0,0,0,ok,169
32,1,8,2,user_creatures,user_3,user_creatures user_hand,user_creatures: log_only=['plains'] engine_only=['exorcise'] ; user_hand: log_only=['slavering branchsnapper'] engine_only=['flesh burrower'],5,1,1,0,2,1,0,0,1,0,0,0,1,ok,230
33,1,7,2,user_life,oppo_3,user_life,user_life: log=18 engine=19,5,2,1,0,2,2,0,0,0,0,0,0,0,ok,225
34,1,7,3,oppo_life,user_4,oppo_life,oppo_life: log=16 engine=18,4,2,0,0,3,2,1,0,1,0,1,0,1,ok,117
35,1,8,1,user_hand,oppo_2,user_hand,user_hand: log_only=['forest'] engine_only=['slavering branchsnapper'],5,0,1,0,2,0,0,0,2,0,0,0,0,ok,324
36,1,9,2,user_lands,user_3,user_lands,user_lands: log_only=['forest'] engine_only=['island'],5,1,5,1,2,1,0,0,1,0,0,0,0,ok,239
37,1,13,3,user_creatures,user_4,user_creatures,user_creatures: log_only=['meat locker'] engine_only=['unable to scream'],6,2,2,0,3,2,0,0,1,0,0,0,0,ok,715
38,1,7,3,user_creatures,user_4,user_creatures,user_creatures: log_only=['forest'] engine_only=['midnight mayhem'],4,2,1,0,3,2,0,1,1,0,0,1,0,ok,167
39,1,7,3,user_life,oppo_4,user_life,user_life: log=16 engine=19,4,3,0,0,4,3,1,0,1,0,1,0,0,ok,226
40,1,13,2,user_hand,user_3,user_hand,user_hand: log_only=['mountain'] engine_only=['swamp'],9,1,5,0,2,1,0,0,1,0,0,0,0,ok,602
41,1,11,1,user_creatures,oppo_2,user_creatures,user_creatures: log_only=['forest'] engine_only=['wary watchdog'],7,2,0,0,2,2,1,0,0,0,1,0,0,ok,563
42,1,6,3,user_creatures,user_4,user_creatures,user_creatures: log_only=['fear of isolation'] engine_only=['twist reality'],4,2,1,0,3,3,0,0,1,0,0,0,0,ok,177
43,1,11,4,user_creatures,oppo_5,user_creatures,user_creatures: log_only=[] engine_only=['ragged playmate'],7,4,2,0,4,4,2,0,0,0,2,0,0,ok,280
44,1,10,3,user_creatures,oppo_4,user_creatures,user_creatures: log_only=[] engine_only=['diversion specialist'],7,3,0,0,4,3,1,0,1,0,1,0,0,ok,208
45,1,9,5,oppo_life,user_6,oppo_life,oppo_life: log=17 engine=18,4,2,2,1,5,3,0,0,3,0,0,0,0,ok,231
46,1,7,3,user_noncreatures,user_4,user_noncreatures,user_noncreatures: log_only=['glassworks'] engine_only=[],6,3,3,0,3,3,5,0,0,0,5,0,0,ok,162
47,1,9,4,user_creatures,user_5,user_creatures,"user_creatures: log_only=['terramorphic expanse'] engine_only=['diversion specialist', 'ticket booth']",7,3,0,0,4,3,0,0,1,0,0,0,0,ok,345
48,1,7,3,oppo_life,user_4,oppo_life,oppo_life: log=17 engine=18,5,2,1,0,3,2,1,0,1,0,1,0,0,ok,272
49,1,9,1,oppo_life,user_2,oppo_life user_creatures,oppo_life: log=20 engine=18 ; user_creatures: log_only=[] engine_only=['undead sprinter'],5,0,0,0,1,0,0,0,1,0,0,0,1,ok,411
50,1,14,1,user_life,oppo_2,user_life,user_life: log=18 engine=19,6,0,2,0,2,0,0,0,2,0,0,0,0,ok,371
51,1,8,3,oppo_life,user_4,oppo_life user_creatures,oppo_life: log=15 engine=16 ; user_creatures: log_only=[] engine_only=['patched plaything'],3,1,0,0,3,1,1,0,2,0,1,0,0,ok,200
52,1,6,1,user_lands,oppo_2,user_lands user_creatures,user_lands: log_only=['forest'] engine_only=[] ; user_creatures: log_only=[] engine_only=['insidious fungus'],4,1,1,0,2,1,1,0,1,0,1,0,0,ok,118
53,1,8,3,user_creatures,user_4,user_creatures,user_creatures: log_only=['spineseeker centipede'] engine_only=[],5,2,2,1,3,3,1,0,1,0,1,0,0,ok,281
54,1,5,3,user_creatures,user_4,user_creatures,user_creatures: log_only=[] engine_only=['glimmer'],3,2,0,0,3,3,1,0,1,0,1,0,1,ok,169
55,1,11,3,user_hand,user_4,user_hand,user_hand: log_only=['plains'] engine_only=[],8,3,0,0,3,3,2,0,0,0,2,0,0,ok,398
56,1,6,2,user_hand,user_3,user_hand,user_hand: log_only=['forest'] engine_only=[],4,1,0,0,2,1,0,0,1,0,0,0,0,ok,187
57,1,8,4,oppo_life,user_5,oppo_life user_creatures,oppo_life: log=13 engine=11 ; user_creatures: log_only=[] engine_only=['fear of surveillance'],4,3,1,0,4,4,2,1,1,0,2,1,1,ok,192
58,1,11,4,user_creatures,user_5,user_creatures,"user_creatures: log_only=['norin, swift survivalist'] engine_only=[]",9,4,0,0,4,5,5,0,0,0,5,0,1,ok,558
59,1,11,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['swamp'] engine_only=['osseous sticktwister'],5,0,1,0,1,0,0,0,1,0,0,0,0,ok,212
60,1,12,1,user_hand,oppo_2,user_hand,user_hand: log_only=['swamp'] engine_only=['spectral snatcher'],6,0,5,0,2,0,0,0,2,0,0,0,0,ok,438
61,1,11,3,oppo_hand,oppo_4,oppo_hand,oppo_hand: log=2 engine=3,7,2,3,0,4,2,0,0,2,0,0,0,2,ok,321
62,1,10,3,user_life,oppo_4,user_life,user_life: log=12 engine=10,6,1,0,0,3,1,0,0,2,0,0,0,0,ok,233
63,1,13,8,user_creatures,user_9,user_creatures,user_creatures: log_only=['tunnel surveyor'] engine_only=[],7,4,6,2,8,4,2,0,4,0,2,0,0,ok,356
64,1,8,4,user_life,user_5,user_life oppo_life user_creatures,"user_life: log=16 engine=17 ; oppo_life: log=9 engine=6 ; user_creatures: log_only=[] engine_only=['glimmer', 'glimmer seeker']",4,3,2,1,4,5,2,0,1,0,2,0,1,ok,207
65,1,11,2,user_creatures,oppo_3,user_creatures,user_creatures: log_only=[] engine_only=['glimmer'],6,2,1,0,2,2,0,0,0,0,0,0,0,ok,338
66,1,9,3,user_hand,user_4,user_hand,user_hand: log_only=['spineseeker centipede'] engine_only=['patchwork beastie'],5,1,2,0,3,1,0,1,2,0,0,1,0,ok,226
67,1,11,5,user_lands,user_6,user_lands user_creatures,user_lands: log_only=[] engine_only=['forest'] ; user_creatures: log_only=['forest'] engine_only=[],5,2,3,1,4,4,0,1,2,1,0,1,0,ok,566
68,1,10,2,user_hand,user_3,user_hand,user_hand: log_only=['terramorphic expanse'] engine_only=['glassworks'],5,1,1,0,2,1,0,0,1,0,0,0,0,ok,204
69,1,9,3,user_creatures,oppo_4,user_creatures user_hand,user_creatures: log_only=['appendage amalgam'] engine_only=[] ; user_hand: log_only=[] engine_only=['appendage amalgam'],6,1,5,0,3,1,1,0,2,0,1,0,0,ok,228
70,1,8,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['irreverent gremlin'] engine_only=['peculiar lighthouse'],2,1,0,0,2,1,0,0,1,0,0,0,0,ok,231
71,1,9,3,user_life,oppo_4,user_life oppo_life user_creatures user_hand,"user_life: log=13 engine=15 ; oppo_life: log=21 engine=20 ; user_creatures: log_only=[] engine_only=['living phone'] ; user_hand: log_only=['arabella, abandoned doll'] engine_only=[]",5,3,0,0,3,3,0,0,0,0,0,0,1,ok,243
72,1,7,2,user_creatures,user_3,user_creatures oppo_hand,user_creatures: log_only=[] engine_only=['glimmer seeker'] ; oppo_hand: log=6 engine=7,4,1,1,0,2,1,0,0,1,0,0,0,1,ok,137
73,1,8,2,user_hand,user_3,user_hand,user_hand: log_only=['ripchain razorkin'] engine_only=['forest'],6,2,1,0,2,2,1,1,0,0,1,1,1,ok,233
74,1,8,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['clockwork percussionist'] engine_only=['vicious clown'],6,2,2,0,2,2,2,0,0,0,2,0,0,ok,248
75,1,12,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['most valuable slayer'] engine_only=['friendly teddy'],7,1,4,0,1,1,0,0,0,0,0,0,0,ok,430
76,1,7,2,user_life,oppo_3,user_life,user_life: log=18 engine=20,6,3,1,0,3,3,4,0,0,0,4,0,0,ok,202
77,1,10,4,oppo_life,user_5,oppo_life,oppo_life: log=17 engine=18,6,2,2,1,3,4,1,0,1,0,1,0,0,ok,290
78,1,8,3,user_life,oppo_4,user_life oppo_life oppo_hand,user_life: log=17 engine=18 ; oppo_life: log=19 engine=18 ; oppo_hand: log=4 engine=5,5,3,1,0,4,4,2,0,1,0,2,0,1,ok,306
79,1,12,4,oppo_hand,oppo_5,oppo_hand,oppo_hand: log=3 engine=4,6,3,0,0,5,4,3,0,2,0,3,0,1,ok,319
80,1,9,2,user_creatures,oppo_3,user_creatures,user_creatures: log_only=[] engine_only=['hardened escort'],7,3,2,0,3,3,2,0,0,0,2,0,0,ok,294
81,1,7,2,user_hand,user_3,user_hand,user_hand: log_only=['meat locker'] engine_only=['the swarmweaver'],5,1,0,0,2,1,0,0,1,0,0,0,1,ok,249
82,1,2,1,user_hand,user_2,user_hand,user_hand: log_only=[] engine_only=['grand entryway'],1,1,0,0,1,1,0,0,0,0,0,0,0,ok,52
83,1,9,3,oppo_life,user_4,oppo_life,oppo_life: log=9 engine=10,7,3,1,0,3,3,6,0,0,0,6,0,1,ok,289
84,1,10,1,user_hand,user_2,user_hand,user_hand: log_only=['bashful beastie'] engine_only=['stalked researcher'],8,1,2,0,1,1,0,0,0,0,0,0,0,ok,274
85,1,12,2,user_creatures,oppo_3,user_creatures user_hand,user_creatures: log_only=['floodpits drowner'] engine_only=[] ; user_hand: log_only=[] engine_only=['floodpits drowner'],5,0,3,0,2,0,0,0,2,0,0,0,0,ok,354
86,1,10,2,oppo_life,oppo_3,oppo_life,oppo_life: log=19 engine=18,8,2,2,0,2,2,1,0,0,0,1,0,0,ok,259
87,1,9,2,user_creatures,user_3,user_creatures,"user_creatures: log_only=['turn inside out'] engine_only=[""betrayer's bargain""]",6,2,3,0,2,2,2,0,0,0,2,0,0,ok,239
88,1,11,1,user_hand,user_2,user_hand,user_hand: log_only=['tunnel surveyor'] engine_only=['island'],4,1,4,0,1,1,0,0,0,0,0,0,1,ok,336
89,1,9,2,user_hand,oppo_3,user_hand,"user_hand: log_only=[] engine_only=[""don't make a sound""]",5,0,2,0,2,0,0,0,2,0,0,0,1,ok,259
90,1,10,3,user_creatures,oppo_4,user_creatures,user_creatures: log_only=[] engine_only=['vicious clown'],7,4,0,0,4,4,4,0,0,0,4,0,0,ok,367
91,1,8,5,user_creatures,user_6,user_creatures,user_creatures: log_only=['spirit'] engine_only=[],2,1,3,1,3,3,0,0,2,1,0,0,0,ok,288
92,1,10,2,user_hand,user_3,user_hand,user_hand: log_only=['beastie beatdown'] engine_only=['forest'],8,1,2,0,2,1,0,0,1,0,0,0,1,ok,316
93,1,19,6,user_hand,user_7,user_hand,"user_hand: log_only=['trial of agony'] engine_only=['arabella, abandoned doll']",9,1,2,0,3,4,1,0,2,3,1,0,0,ok,801
94,1,6,2,user_creatures,oppo_3,user_creatures oppo_hand,"user_creatures: log_only=['popular egotist', 'unstoppable slasher'] engine_only=['commune with evil', 'emerge from the cocoon'] ; oppo_hand: log=4 engine=5",4,1,2,0,2,2,0,0,1,1,0,0,1,ok,130
95,1,8,3,user_hand,user_4,user_hand,user_hand: log_only=['swamp'] engine_only=['vile mutilator'],6,2,1,0,3,2,2,0,1,0,2,0,0,ok,195
96,1,9,4,oppo_life,user_5,oppo_life user_creatures,oppo_life: log=20 engine=19 ; user_creatures: log_only=['unsettling twins'] engine_only=['glassworks'],5,3,1,0,4,3,1,0,1,0,1,0,0,ok,299
97,1,11,4,user_creatures,oppo_5,user_creatures,user_creatures: log_only=['most valuable slayer'] engine_only=['clockwork percussionist'],6,3,3,0,5,3,4,0,2,0,4,0,0,ok,235
98,1,11,2,user_creatures,oppo_3,user_creatures user_hand,user_creatures: log_only=['floodpits drowner'] engine_only=[] ; user_hand: log_only=[] engine_only=['floodpits drowner'],7,1,0,0,2,1,0,0,1,0,0,0,0,ok,583
99,1,8,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['fear of surveillance'] engine_only=['ticket booth'],4,1,0,0,2,1,0,0,1,0,0,0,0,ok,218
100,1,8,1,oppo_life,user_2,oppo_life user_hand,oppo_life: log=17 engine=20 ; user_hand: log_only=['overlord of the boilerbilges'] engine_only=['forest'],7,1,1,0,1,1,0,0,0,0,0,0,0,ok,1351
101,1,9,4,user_life,oppo_5,user_life user_creatures,user_life: log=16 engine=13 ; user_creatures: log_only=[] engine_only=['demon'],5,3,2,1,4,3,0,0,1,0,0,0,1,ok,845
102,1,11,2,user_hand,oppo_3,user_hand,user_hand: log_only=['island'] engine_only=['daggermaw megalodon'],6,2,1,1,3,2,1,0,1,0,1,0,0,ok,745
103,1,13,1,user_hand,user_2,user_hand,user_hand: log_only=['under the skin'] engine_only=['sporogenic infection'],6,0,0,0,1,0,0,0,1,0,0,0,0,ok,1033
104,1,9,4,user_lands,user_5,user_lands user_hand,user_lands: log_only=['island'] engine_only=[] ; user_hand: log_only=[] engine_only=['daggermaw megalodon'],6,3,2,0,4,3,1,2,1,0,1,2,1,ok,438
105,1,9,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['veteran survivor'] engine_only=[],6,1,1,0,1,1,1,0,0,0,1,0,1,ok,435
106,1,9,2,user_hand,user_3,user_hand,user_hand: log_only=['forest'] engine_only=['mountain'],6,1,2,0,2,1,0,0,1,0,0,0,0,ok,344
107,1,7,3,user_life,oppo_4,user_life,user_life: log=18 engine=15,6,3,1,0,3,3,0,0,0,0,0,0,1,ok,252
108,1,11,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['mountain'] engine_only=['hardened escort'],4,1,1,0,2,1,0,0,1,0,0,0,0,ok,816
109,1,9,2,user_creatures,user_3,user_creatures,"user_creatures: log_only=['sawblade skinripper'] engine_only=[""betrayer's bargain""]",4,1,2,0,2,1,0,0,1,0,0,0,0,ok,305
110,1,8,3,oppo_life,user_4,oppo_life user_creatures user_noncreatures,oppo_life: log=14 engine=16 ; user_creatures: log_only=['piggy bank'] engine_only=['glimmer'] ; user_noncreatures: log_only=[] engine_only=['treasure'],4,2,0,0,3,2,1,0,1,0,1,0,0,ok,261
111,1,9,2,oppo_life,user_3,oppo_life,oppo_life: log=17 engine=18,6,1,1,0,2,1,1,0,1,0,1,0,0,ok,305
112,1,11,3,user_lands,user_4,user_lands user_hand,user_lands: log_only=['mountain'] engine_only=[] ; user_hand: log_only=[] engine_only=['say its name'],7,2,2,0,3,2,0,0,1,0,0,0,2,ok,382
113,1,7,4,user_creatures,user_5,user_creatures user_hand,user_creatures: log_only=['skullsnap nuisance'] engine_only=[] ; user_hand: log_only=[] engine_only=['innocuous rat'],5,3,1,1,4,3,1,0,1,0,1,0,2,ok,300
114,1,8,0,user_lands,user_1,user_lands user_noncreatures user_hand,user_lands: log_only=['island'] engine_only=[] ; user_noncreatures: log_only=['underwater tunnel'] engine_only=[] ; user_hand: log_only=[] engine_only=['underwater tunnel'],6,0,0,0,0,0,0,0,0,0,0,0,2,ok,455
115,1,9,3,user_hand,oppo_4,user_hand oppo_hand,"user_hand: log_only=['fear of isolation', 'plains'] engine_only=['inquisitive glimmer', 'trapped in the screen'] ; oppo_hand: log=5 engine=4",5,1,0,0,4,1,0,0,3,0,0,0,0,ok,312
116,1,11,3,user_life,oppo_4,user_life,user_life: log=16 engine=19,5,3,1,0,3,3,2,0,0,0,2,0,0,ok,408
117,1,11,2,user_life,user_3,user_life user_creatures,user_life: log=19 engine=18 ; user_creatures: log_only=[] engine_only=['fear of surveillance'],6,1,2,0,2,1,0,0,1,0,0,0,0,ok,460
118,1,7,3,user_creatures,user_4,user_creatures user_noncreatures,"user_creatures: log_only=['norin, swift survivalist'] engine_only=[] ; user_noncreatures: log_only=['cracked skull', 'treasure'] engine_only=[]",6,3,2,0,3,3,4,0,0,0,4,0,1,ok,193
119,1,5,1,user_life,oppo_2,user_life,user_life: log=18 engine=19,1,0,2,0,1,0,0,0,1,0,0,0,0,ok,137
120,1,9,2,oppo_hand,user_3,oppo_hand,oppo_hand: log=7 engine=6,3,0,3,0,2,0,0,0,2,0,0,0,0,ok,307
121,1,7,1,user_life,oppo_2,user_life oppo_hand,user_life: log=19 engine=17 ; oppo_hand: log=5 engine=6,5,1,1,0,2,1,0,0,1,0,0,0,0,ok,258
122,1,5,5,,,,,4,4,2,2,5,5,5,0,1,0,5,0,0,ok,95
123,1,7,2,user_hand,user_3,user_hand,"user_hand: log_only=['forest', 'plains'] engine_only=['island', 'paranormal analyst']",6,1,2,0,2,1,0,0,1,0,0,0,1,ok,273
124,1,10,2,user_hand,oppo_3,user_hand oppo_hand,"user_hand: log_only=[] engine_only=[""don't make a sound""] ; oppo_hand: log=4 engine=5",4,0,1,0,2,0,0,0,2,0,0,0,2,ok,468
125,1,8,3,user_hand,user_4,user_hand,user_hand: log_only=['trapped in the screen'] engine_only=['plains'],4,2,0,0,3,2,1,0,1,0,1,0,1,ok,183
126,1,9,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['unsettling twins'] engine_only=['plains'],4,0,3,0,2,0,0,0,2,0,0,0,0,ok,387
127,1,12,2,user_creatures,oppo_3,user_creatures oppo_hand,user_creatures: log_only=[] engine_only=['paranormal analyst'] ; oppo_hand: log=5 engine=6,8,3,2,0,3,3,1,0,0,0,1,0,1,ok,659
128,1,11,1,user_creatures,user_2,user_creatures user_noncreatures oppo_hand,user_creatures: log_only=[] engine_only=['glimmer'] ; user_noncreatures: log_only=[] engine_only=['grand entryway'] ; oppo_hand: log=5 engine=6,6,0,1,0,1,0,0,0,1,0,0,0,1,ok,405
129,1,6,2,user_creatures,user_3,user_creatures oppo_hand,"user_creatures: log_only=[] engine_only=['beast', 'toby, beastie befriender'] ; oppo_hand: log=6 engine=7",3,1,1,0,2,1,0,0,1,0,0,0,1,ok,238
130,1,10,1,user_hand,user_2,user_hand,user_hand: log_only=['forest'] engine_only=[],7,0,1,0,1,0,0,0,1,0,0,0,0,ok,232
131,1,9,4,user_creatures,oppo_5,user_creatures oppo_hand,user_creatures: log_only=[] engine_only=['scrabbling skullcrab'] ; oppo_hand: log=2 engine=3,6,4,2,1,5,4,0,0,1,0,0,0,2,ok,255
132,1,17,3,user_creatures,user_4,user_creatures user_hand,user_creatures: log_only=['oblivious bookworm'] engine_only=['plains'] ; user_hand: log_only=['glimmerlight'] engine_only=['lakeside shack'],4,1,5,1,3,2,0,0,2,0,0,0,0,ok,567
133,1,8,6,user_lands,user_7,user_lands,user_lands: log_only=['plains'] engine_only=['swamp'],1,1,1,1,4,3,2,1,3,1,2,1,0,ok,244
134,1,8,1,user_hand,user_2,user_hand,user_hand: log_only=['final vengeance'] engine_only=['coordinated clobbering'],3,1,2,0,1,1,0,0,0,0,0,0,0,ok,212
135,1,10,2,user_hand,user_3,user_hand,user_hand: log_only=['strangled cemetery'] engine_only=['bashful beastie'],6,2,3,0,2,2,1,0,0,0,1,0,0,ok,297
136,1,11,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['island'] engine_only=['break down the door'],6,1,4,0,2,1,0,0,1,0,0,0,0,ok,372
137,1,6,3,oppo_life,user_4,oppo_life user_creatures user_hand,oppo_life: log=12 engine=14 ; user_creatures: log_only=['vicious clown'] engine_only=[] ; user_hand: log_only=[] engine_only=['plains'],5,2,0,0,3,2,1,0,1,0,1,0,2,ok,97
138,1,13,4,oppo_life,oppo_5,oppo_life user_creatures oppo_hand,oppo_life: log=28 engine=24 ; user_creatures: log_only=[] engine_only=['skullsnap nuisance'] ; oppo_hand: log=3 engine=4,5,2,0,0,4,2,0,1,2,0,0,1,2,ok,289
139,1,9,1,user_hand,oppo_2,user_hand,user_hand: log_only=['swamp'] engine_only=['spectral snatcher'],5,0,1,0,2,0,0,0,2,0,0,0,0,ok,359
140,1,10,2,user_creatures,user_3,user_creatures user_hand,user_creatures: log_only=['cautious survivor'] engine_only=[] ; user_hand: log_only=[] engine_only=['cautious survivor'],5,1,2,0,2,1,0,0,1,0,0,0,1,ok,249
141,1,11,3,user_life,oppo_4,user_life user_creatures,user_life: log=9 engine=12 ; user_creatures: log_only=[] engine_only=['tunnel surveyor'],7,1,2,0,3,1,0,0,2,0,0,0,0,ok,578
142,1,7,1,user_hand,oppo_2,user_hand,user_hand: log_only=['forest'] engine_only=['slavering branchsnapper'],5,1,4,0,2,1,0,0,1,0,0,0,0,ok,252
143,1,14,5,user_creatures,user_6,user_creatures user_hand oppo_hand,"user_creatures: log_only=['fanatic of the harrowing', 'fear of lost teeth'] engine_only=[] ; user_hand: log_only=[] engine_only=['swamp'] ; oppo_hand: log=3 engine=4",11,5,4,1,5,5,3,1,0,0,3,1,5,ok,542
144,1,11,4,user_life,oppo_5,user_life user_creatures user_noncreatures,user_life: log=15 engine=17 ; user_creatures: log_only=['hedge shredder'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['hedge shredder'],5,2,0,0,5,2,0,0,3,0,0,0,2,ok,317
145,1,12,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['impossible inferno'] engine_only=['sawblade skinripper'],5,1,2,0,2,1,0,0,1,0,0,0,0,ok,340
