game,covered,turns_logged,turns_matched,first_mismatch_field,first_mismatch_side_turn,mismatch_fields,mismatch_detail,ambiguous_order_turns,ambiguous_order_turns_matched,targeted_spells,targeted_spells_matched,labels_land,labels_spell,labels_attack,labels_block,unamb_land,unamb_spell,unamb_attack,unamb_block,forced_fails_before_mismatch,engine_status,ms
174,1,11,3,user_life,oppo_4,user_life oppo_life user_creatures,user_life: log=12 engine=13 ; oppo_life: log=25 engine=20 ; user_creatures: log_only=[] engine_only=['glimmer seeker'],7,1,2,0,3,1,0,0,2,0,0,0,14,ok,552
190,1,12,2,oppo_hand,oppo_3,oppo_hand,oppo_hand: log=3 engine=4,8,2,2,0,3,2,0,0,1,0,0,0,11,ok,699
192,1,8,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['plains'] engine_only=['nowhere to run'],4,0,1,0,2,0,0,0,2,0,0,0,7,ok,478
225,1,7,2,oppo_life,user_3,oppo_life user_creatures user_hand,"oppo_life: log=17 engine=18 ; user_creatures: log_only=['kaito, bane of nightmares'] engine_only=['friendly teddy'] ; user_hand: log_only=['friendly teddy', 'withering torment'] engine_only=['kaito, bane of nightmares']",5,1,0,0,2,1,0,0,1,0,0,0,9,ok,477
226,1,9,1,oppo_life,user_2,oppo_life,oppo_life: log=20 engine=19,6,1,0,0,1,1,0,0,0,0,0,0,8,ok,826
239,1,7,3,user_creatures,oppo_4,user_creatures,user_creatures: log_only=[] engine_only=['glimmer'],4,2,1,0,3,2,1,0,1,0,1,0,12,ok,495
252,1,11,1,user_creatures,user_2,user_creatures user_hand,user_creatures: log_only=['fear of surveillance'] engine_only=[] ; user_hand: log_only=[] engine_only=['fear of surveillance'],8,0,3,0,1,0,0,0,1,0,0,0,4,ok,968
265,1,10,2,user_hand,user_3,user_hand,user_hand: log_only=['forest'] engine_only=['mountain'],7,1,0,0,2,1,0,0,1,0,0,0,8,ok,777
281,1,6,1,user_hand,user_2,user_hand,user_hand: log_only=['violent urge'] engine_only=['enduring vitality'],6,1,0,0,1,1,0,0,0,0,0,0,7,ok,468
283,1,8,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['terramorphic expanse'] engine_only=['razorkin hordecaller'],3,0,1,1,2,1,0,0,2,0,0,0,7,ok,382
286,1,11,4,user_creatures,user_5,user_creatures user_hand,user_creatures: log_only=['oblivious bookworm'] engine_only=[] ; user_hand: log_only=[] engine_only=['enter the enigma'],7,3,1,1,4,3,0,0,1,0,0,0,16,ok,529
290,1,7,4,user_creatures,user_5,user_creatures,user_creatures: log_only=['glassworks'] engine_only=['razorkin hordecaller'],5,3,0,0,4,3,2,0,1,0,2,0,16,ok,566
308,1,12,1,user_hand,user_2,user_hand,user_hand: log_only=['meat locker'] engine_only=['trapped in the screen'],6,0,2,0,1,0,0,0,1,0,0,0,6,ok,940
309,1,7,2,oppo_life,user_3,oppo_life,oppo_life: log=18 engine=16,6,2,1,0,2,2,0,0,0,0,0,0,12,ok,462
330,1,8,2,oppo_life,user_3,oppo_life user_creatures user_hand,"oppo_life: log=18 engine=20 ; user_creatures: log_only=['oblivious bookworm'] engine_only=[] ; user_hand: log_only=[] engine_only=[""don't make a sound""]",4,1,2,0,2,1,0,0,1,0,0,0,9,ok,418
334,1,8,3,user_creatures,oppo_4,user_creatures user_noncreatures,user_creatures: log_only=[] engine_only=['piggy bank'] ; user_noncreatures: log_only=['treasure'] engine_only=[],6,3,1,0,3,3,4,0,0,0,4,0,15,ok,635
349,1,9,1,user_creatures,user_2,user_creatures oppo_hand,user_creatures: log_only=[] engine_only=['piranha fly'] ; oppo_hand: log=5 engine=6,7,0,0,0,1,0,0,0,1,0,0,0,6,ok,735
357,1,12,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['patchwork beastie'] engine_only=['forest'],5,0,2,0,1,0,0,0,1,0,0,0,5,ok,701
375,1,3,2,oppo_hand,oppo_3,oppo_hand,oppo_hand: log=3 engine=2,1,1,0,0,2,1,0,0,1,0,0,0,9,ok,129
394,1,10,2,oppo_life,user_3,oppo_life user_creatures,oppo_life: log=20 engine=18 ; user_creatures: log_only=[] engine_only=['reluctant role model'],6,1,1,0,2,1,0,0,1,0,0,0,9,ok,697
400,1,8,4,oppo_life,user_5,oppo_life,oppo_life: log=18 engine=19,7,3,1,0,4,3,2,0,1,0,2,0,15,ok,589
402,1,14,2,user_hand,user_3,user_hand,user_hand: log_only=['break down the door'] engine_only=['vanish from sight'],6,1,4,0,2,1,0,0,1,0,0,0,10,ok,1067
406,1,8,2,oppo_life,user_3,oppo_life,oppo_life: log=16 engine=17,4,1,0,0,2,1,0,0,1,0,0,0,8,ok,463
430,1,9,5,user_creatures,user_6,user_creatures user_hand,user_creatures: log_only=['forest'] engine_only=['manifest dread'] ; user_hand: log_only=['forest'] engine_only=['enduring curiosity'],8,4,0,0,5,4,3,0,1,0,3,0,20,ok,706
434,1,7,3,user_creatures,oppo_4,user_creatures,user_creatures: log_only=['forest'] engine_only=['plains'],4,2,1,0,4,2,1,0,2,0,1,0,14,ok,389
437,1,7,1,user_hand,user_2,user_hand,user_hand: log_only=['wickerfolk thresher'] engine_only=['miasma demon'],5,0,1,0,1,0,0,0,1,0,0,0,4,ok,332
460,1,7,2,user_lands,user_3,user_lands user_hand,user_lands: log_only=['forest'] engine_only=[] ; user_hand: log_only=[] engine_only=['slavering branchsnapper'],4,1,1,0,2,1,0,0,1,0,0,0,9,ok,390
489,1,12,2,user_life,oppo_3,user_life,user_life: log=18 engine=19,5,1,2,0,2,1,0,0,1,0,0,0,8,ok,988
495,1,8,3,oppo_life,user_4,oppo_life user_creatures user_hand,"oppo_life: log=20 engine=22 ; user_creatures: log_only=['gremlin', 'razorkin hordecaller'] engine_only=[] ; user_hand: log_only=[] engine_only=['razorkin hordecaller']",5,2,1,0,3,2,0,0,1,0,0,0,15,ok,412
509,1,9,2,user_hand,oppo_3,user_hand,user_hand: log_only=['mountain'] engine_only=['bedhead beastie'],4,0,1,0,2,0,0,0,2,0,0,0,7,ok,608
512,1,15,1,user_hand,oppo_2,user_hand,user_hand: log_only=['forest'] engine_only=['slavering branchsnapper'],6,0,1,0,2,0,0,0,2,0,0,0,4,ok,455
513,1,9,2,user_life,oppo_3,user_life,user_life: log=17 engine=18,8,2,0,0,2,2,1,0,0,0,1,0,9,ok,300
514,1,9,4,user_noncreatures,user_5,user_noncreatures,user_noncreatures: log_only=['glassworks'] engine_only=['nowhere to run'],8,4,0,0,4,4,3,0,0,0,3,0,21,ok,642
516,1,10,3,user_life,oppo_4,user_life oppo_hand,user_life: log=17 engine=20 ; oppo_hand: log=3 engine=2,5,2,1,1,3,2,0,0,1,0,0,0,12,ok,683
528,1,10,2,user_creatures,oppo_3,user_creatures,user_creatures: log_only=['reluctant role model'] engine_only=['fear of surveillance'],4,1,1,0,2,2,1,0,1,1,1,0,8,ok,542
543,1,9,2,oppo_life,user_3,oppo_life,oppo_life: log=17 engine=18,4,1,0,0,2,1,0,0,1,0,0,0,8,ok,663
547,1,9,6,user_life,oppo_7,user_life oppo_hand,user_life: log=19 engine=22 ; oppo_hand: log=3 engine=0,4,2,2,0,4,4,3,3,2,2,3,3,24,ok,602
558,1,11,2,user_hand,user_3,user_hand,user_hand: log_only=['forest'] engine_only=['plains'],6,1,3,0,2,1,0,0,1,0,0,0,10,ok,626
564,1,8,3,user_creatures,oppo_4,user_creatures,user_creatures: log_only=['fear of surveillance'] engine_only=['living phone'],4,2,0,0,3,2,1,0,1,0,1,0,12,ok,672
569,1,9,2,user_creatures,oppo_3,user_creatures user_hand,"user_creatures: log_only=['moldering gym'] engine_only=['vanish from sight'] ; user_hand: log_only=[""duskmourn's domination""] engine_only=['overgrown zealot']",5,2,0,0,3,2,1,0,1,0,1,0,10,ok,578
593,1,7,3,user_creatures,user_4,user_creatures user_hand,"user_creatures: log_only=['orphans of the wheat'] engine_only=[] ; user_hand: log_only=['arabella, abandoned doll'] engine_only=['orphans of the wheat']",4,2,1,0,3,2,0,0,1,0,0,0,15,ok,376
604,1,9,2,user_life,oppo_3,user_life,user_life: log=17 engine=20,5,2,1,0,3,2,0,0,1,0,0,0,12,ok,581
621,1,10,2,user_lands,user_3,user_lands,user_lands: log_only=['forest'] engine_only=['swamp'],4,0,0,0,2,0,0,0,2,0,0,0,8,ok,776
624,1,7,2,user_creatures,user_3,user_creatures user_noncreatures user_hand,"user_creatures: log_only=['popular egotist', 'swamp'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['disturbing mirth'] ; user_hand: log_only=['mountain', 'popular egotist'] engine_only=['clockwork percussionist', 'spectral snatcher']",5,1,2,0,2,1,0,0,1,0,0,0,9,ok,467
629,1,9,4,user_hand,oppo_5,user_hand,user_hand: log_only=['fear of immobility'] engine_only=['island'],5,3,0,0,4,3,1,1,1,0,1,1,15,ok,573
633,1,10,2,user_hand,user_3,user_hand,user_hand: log_only=['forest'] engine_only=['mountain'],7,1,1,1,2,1,0,0,1,0,0,0,10,ok,813
634,1,9,2,user_hand,user_3,user_hand,user_hand: log_only=['mountain'] engine_only=['bashful beastie'],4,1,2,0,2,1,0,0,1,0,0,0,7,ok,454
638,1,7,4,user_creatures,user_5,user_creatures,user_creatures: log_only=['spirit'] engine_only=[],4,2,2,0,4,2,1,0,2,0,1,0,14,ok,438
646,1,8,2,user_hand,user_3,user_hand,"user_hand: log_only=['fear of isolation'] engine_only=['stay hidden, stay silent']",4,2,1,0,2,2,0,0,0,0,0,0,11,ok,412
647,1,11,2,user_hand,user_3,user_hand,user_hand: log_only=['unsettling twins'] engine_only=['unwilling vessel'],6,2,3,0,2,2,0,0,0,0,0,0,9,ok,812
650,1,8,2,user_hand,user_3,user_hand,user_hand: log_only=['turn inside out'] engine_only=['bashful beastie'],4,1,1,0,2,1,0,0,1,0,0,0,8,ok,345
653,1,8,4,oppo_life,user_5,oppo_life user_creatures,oppo_life: log=16 engine=17 ; user_creatures: log_only=['spirit'] engine_only=[],5,3,0,0,4,3,1,0,1,0,1,0,14,ok,422
677,1,7,3,user_lands,user_4,user_lands user_creatures user_hand,user_lands: log_only=['forest'] engine_only=[] ; user_creatures: log_only=['glassworks'] engine_only=['omnivorous flytrap'] ; user_hand: log_only=[] engine_only=['defiant survivor'],3,1,2,0,3,1,0,0,2,0,0,0,10,ok,399
680,1,6,5,user_life,oppo_6,user_life oppo_life user_creatures user_noncreatures oppo_hand,user_life: log=21 engine=20 ; oppo_life: log=11 engine=12 ; user_creatures: log_only=['mountain'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['disturbing mirth'] ; oppo_hand: log=3 engine=4,4,4,1,1,5,5,4,0,1,0,4,0,18,ok,297
686,1,6,2,user_hand,user_3,user_hand,user_hand: log_only=['sawblade skinripper'] engine_only=['vengeful possession'],5,2,1,0,2,2,1,0,0,0,1,0,9,ok,325
688,1,9,3,user_life,user_4,user_life,user_life: log=20 engine=22,6,2,3,1,3,2,1,0,1,0,1,0,11,ok,510
712,1,8,5,oppo_hand,oppo_6,oppo_hand,oppo_hand: log=4 engine=2,4,3,2,2,5,3,0,0,2,0,0,0,21,ok,613
726,1,6,4,oppo_hand,oppo_5,oppo_hand,oppo_hand: log=4 engine=3,5,3,1,0,4,4,2,0,1,0,2,0,20,ok,493
736,1,12,4,user_life,oppo_5,user_life,user_life: log=18 engine=16,5,3,1,0,4,3,0,0,1,0,0,0,17,ok,782
748,1,9,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['bashful beastie'] engine_only=['threats around every corner'],5,0,1,0,1,0,0,0,1,0,0,0,4,ok,621
762,1,11,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['daggermaw megalodon'] engine_only=['overlord of the hauntwoods'],9,0,1,0,1,0,0,0,1,0,0,0,4,ok,906
767,1,7,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['forest'] engine_only=['monstrous emergence'],3,0,1,0,1,0,0,0,1,0,0,0,4,ok,263
786,1,6,2,user_life,user_3,user_life user_creatures,user_life: log=19 engine=18 ; user_creatures: log_only=[] engine_only=['fear of surveillance'],4,1,0,0,2,1,0,0,1,0,0,0,9,ok,271
801,1,12,2,user_creatures,oppo_3,user_creatures user_noncreatures,user_creatures: log_only=['fear of surveillance'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['unidentified hovership'],5,2,0,0,3,2,1,0,1,0,1,0,11,ok,676
822,1,8,4,oppo_hand,oppo_5,oppo_hand,oppo_hand: log=4 engine=3,5,3,2,2,5,3,6,0,2,0,6,0,18,ok,399
825,1,7,1,user_life,oppo_2,user_life,user_life: log=18 engine=19,4,0,1,0,1,0,0,0,1,0,0,0,5,ok,386
826,1,8,3,oppo_life,user_4,oppo_life user_lands user_hand,oppo_life: log=15 engine=16 ; user_lands: log_only=['island'] engine_only=[] ; user_hand: log_only=[] engine_only=['island'],3,2,2,0,3,2,1,0,1,0,1,0,11,ok,326
830,1,12,3,user_life,oppo_4,user_life oppo_hand,user_life: log=13 engine=12 ; oppo_hand: log=3 engine=2,4,1,3,0,3,1,0,0,2,0,0,0,11,ok,737
836,1,8,3,oppo_life,user_4,oppo_life,oppo_life: log=18 engine=19,5,2,2,0,3,2,0,1,1,0,0,1,11,ok,472
839,1,7,4,oppo_life,user_5,oppo_life user_hand,oppo_life: log=16 engine=18 ; user_hand: log_only=['splitskin doll'] engine_only=[],6,3,0,0,4,4,0,3,1,0,0,3,20,ok,414
848,1,8,1,user_hand,user_2,user_hand,user_hand: log_only=['threats around every corner'] engine_only=['malevolent chandelier'],6,0,3,0,1,0,0,0,1,0,0,0,4,ok,388
858,1,6,2,oppo_hand,oppo_3,oppo_hand,oppo_hand: log=4 engine=5,4,2,1,0,3,2,1,0,1,0,1,0,10,ok,326
859,1,7,1,oppo_hand,oppo_2,oppo_hand,oppo_hand: log=5 engine=4,3,1,3,0,1,1,0,0,0,0,0,0,6,ok,447
886,1,9,3,oppo_life,user_4,oppo_life user_creatures oppo_hand,oppo_life: log=16 engine=18 ; user_creatures: log_only=['creeping peeper'] engine_only=[] ; oppo_hand: log=4 engine=5,8,2,2,0,3,2,1,0,1,0,1,0,12,ok,610
956,1,9,3,user_hand,user_4,user_hand,"user_hand: log_only=['roaring furnace', 'trapped in the screen'] engine_only=['island']",4,1,1,0,3,1,0,0,2,0,0,0,10,ok,570
970,1,7,1,user_creatures,user_2,user_creatures,user_creatures: log_only=['drag to the roots'] engine_only=['island'],5,0,1,0,1,0,0,0,1,0,0,0,6,ok,436
977,1,10,4,user_lands,user_5,user_lands user_hand,user_lands: log_only=['island'] engine_only=[] ; user_hand: log_only=[] engine_only=['swamp'],7,2,1,0,4,2,0,0,2,0,0,0,15,ok,833
983,1,7,2,oppo_hand,oppo_3,oppo_hand,oppo_hand: log=3 engine=2,4,0,0,0,2,0,0,0,2,0,0,0,8,ok,492
993,1,8,3,user_creatures,oppo_4,user_creatures,user_creatures: log_only=[] engine_only=['entity tracker'],6,2,4,0,4,2,1,0,2,0,1,0,13,ok,514
996,1,12,4,user_lands,user_5,user_lands user_creatures user_hand,user_lands: log_only=[] engine_only=['swamp'] ; user_creatures: log_only=['swamp'] engine_only=[] ; user_hand: log_only=['wickerfolk thresher'] engine_only=['forest'],7,3,2,2,4,4,0,2,1,0,0,2,20,ok,579
1027,1,8,2,user_life,oppo_3,user_life,user_life: log=17 engine=18,5,1,1,0,2,1,0,0,1,0,0,0,8,ok,633
1036,1,9,2,user_hand,oppo_3,user_hand,"user_hand: log_only=[] engine_only=[""don't make a sound""]",6,1,2,0,2,1,0,0,1,0,0,0,10,ok,617
1038,1,6,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['spineseeker centipede'] engine_only=['insidious fungus'],4,1,0,0,2,1,0,0,1,0,0,0,8,ok,1794
1069,1,12,3,user_creatures,user_4,user_creatures,user_creatures: log_only=['glimmer seeker'] engine_only=['cult healer'],6,2,2,0,3,2,0,0,1,0,0,0,14,ok,1623
1075,1,8,3,user_life,user_4,user_life oppo_life user_creatures,"user_life: log=21 engine=20 ; oppo_life: log=19 engine=20 ; user_creatures: log_only=[""betrayer's bargain"", 'popular egotist'] engine_only=['innocuous rat']",4,2,1,0,3,2,0,0,1,0,0,0,11,ok,712
1079,1,15,2,user_lands,user_3,user_lands user_noncreatures user_hand,user_lands: log_only=['forest'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['glimmerlight'] ; user_hand: log_only=['glimmerlight'] engine_only=['forest'],9,1,2,0,2,1,0,0,1,0,0,0,10,ok,1474
1090,1,7,1,oppo_life,user_2,oppo_life user_creatures,oppo_life: log=20 engine=19 ; user_creatures: log_only=['impossible inferno'] engine_only=['glassworks'],5,0,1,0,1,0,0,0,1,0,0,0,4,ok,508
1091,1,8,5,user_life,oppo_6,user_life oppo_hand,user_life: log=9 engine=10 ; oppo_hand: log=3 engine=1,5,4,2,1,4,5,1,0,1,0,1,0,20,ok,878
1099,1,7,2,user_creatures,user_3,user_creatures,"user_creatures: log_only=['plains', 'rampaging soulrager'] engine_only=['vanish from sight']",4,2,1,0,2,2,0,0,0,0,0,0,11,ok,484
1105,1,10,3,user_hand,oppo_4,user_hand,user_hand: log_only=['forest'] engine_only=['slavering branchsnapper'],4,0,1,1,3,1,0,0,3,0,0,0,8,ok,607
1106,1,6,3,user_creatures,oppo_4,user_creatures,user_creatures: log_only=[] engine_only=['beast'],3,1,1,0,3,1,0,0,2,0,0,0,12,ok,422
1110,1,9,3,user_noncreatures,user_4,user_noncreatures user_hand,user_noncreatures: log_only=['overlord of the boilerbilges'] engine_only=[] ; user_hand: log_only=[] engine_only=['overlord of the boilerbilges'],6,2,1,0,3,2,0,0,1,0,0,0,14,ok,637
1112,1,14,2,user_creatures,user_3,user_creatures user_hand,user_creatures: log_only=['found footage'] engine_only=['keys to the house'] ; user_hand: log_only=['bleeding woods'] engine_only=['forest'],11,2,3,1,2,2,0,0,0,0,0,0,12,ok,1292
1128,1,6,2,user_hand,user_3,user_hand,user_hand: log_only=['paranormal analyst'] engine_only=['island'],3,1,1,0,2,1,0,0,1,0,0,0,11,ok,321
1133,1,11,6,user_creatures,oppo_7,user_creatures user_noncreatures oppo_hand,user_creatures: log_only=['spectral snatcher'] engine_only=[] ; user_noncreatures: log_only=[] engine_only=['roaring furnace'] ; oppo_hand: log=2 engine=1,4,4,3,2,7,5,0,0,3,0,0,0,24,ok,957
1137,1,10,4,user_creatures,user_5,user_creatures user_hand,user_creatures: log_only=['cult healer'] engine_only=[] ; user_hand: log_only=[] engine_only=['island'],7,2,1,0,4,2,3,0,2,0,3,0,17,ok,661
1140,1,11,3,user_life,oppo_4,user_life user_noncreatures user_hand,user_life: log=18 engine=19 ; user_noncreatures: log_only=['nowhere to run'] engine_only=[] ; user_hand: log_only=[] engine_only=['nowhere to run'],5,1,2,0,3,1,0,0,2,0,0,0,10,ok,818
1144,1,11,2,oppo_life,user_3,oppo_life user_creatures user_noncreatures,oppo_life: log=18 engine=19 ; user_creatures: log_only=['clockwork percussionist'] engine_only=[] ; user_noncreatures: log_only=['surgical suite'] engine_only=[],7,1,0,0,2,1,2,0,1,0,2,0,8,ok,773
1155,1,5,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['hand that feeds'] engine_only=['razorkin hordecaller'],4,1,1,0,2,1,0,0,1,0,0,0,8,ok,297
1170,1,7,3,user_life,user_4,user_life oppo_life user_creatures user_hand,user_life: log=27 engine=24 ; oppo_life: log=8 engine=11 ; user_creatures: log_only=['orphans of the wheat'] engine_only=[] ; user_hand: log_only=[] engine_only=['orphans of the wheat'],4,2,0,0,3,3,1,0,1,0,1,0,13,ok,455
1177,1,11,2,user_life,oppo_3,user_life user_creatures,user_life: log=18 engine=20 ; user_creatures: log_only=[] engine_only=['defiant survivor'],5,2,1,0,3,2,1,0,1,0,1,0,11,ok,595
1179,1,7,1,user_hand,user_2,user_hand,user_hand: log_only=['moldering gym'] engine_only=['tunnel surveyor'],5,0,0,0,1,0,0,0,1,0,0,0,4,ok,459
1184,1,9,3,user_life,oppo_4,user_life,user_life: log=10 engine=11,4,1,0,0,2,2,0,0,1,1,0,0,11,ok,358
1187,1,10,2,user_hand,oppo_3,user_hand,user_hand: log_only=['swamp'] engine_only=['final vengeance'],5,1,2,0,2,1,0,0,1,0,0,0,7,ok,502
1208,1,12,2,user_hand,user_3,user_hand,"user_hand: log_only=['vanish from sight', 'wary watchdog'] engine_only=['osseous sticktwister', 'slavering branchsnapper']",5,1,1,0,2,1,0,0,1,0,0,0,11,ok,649
1228,1,6,2,user_life,oppo_3,user_life,user_life: log=16 engine=18,4,1,2,1,2,1,0,0,1,0,0,0,11,ok,412
1236,1,6,3,oppo_hand,oppo_4,oppo_hand,oppo_hand: log=4 engine=3,5,3,0,0,3,3,0,0,0,0,0,0,13,ok,442
1271,1,8,2,oppo_life,user_3,oppo_life,oppo_life: log=19 engine=20,5,1,1,0,2,1,0,0,1,0,0,0,9,ok,481
1296,1,6,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['the wandering rescuer'] engine_only=[],5,2,1,0,2,2,2,0,0,0,2,0,10,ok,357
1303,1,9,4,oppo_hand,oppo_5,oppo_hand,oppo_hand: log=4 engine=3,5,3,0,0,4,3,0,0,1,0,0,0,15,ok,576
1308,1,9,1,user_hand,user_2,user_hand,user_hand: log_only=['island'] engine_only=['hauntwoods shrieker'],5,1,2,0,1,1,0,0,0,0,0,0,5,ok,812
1311,1,11,1,user_hand,user_2,user_hand,"user_hand: log_only=['razorkin needlehead'] engine_only=['altanak, the thrice-called']",7,1,2,0,1,1,0,0,0,0,0,0,7,ok,453
1346,1,8,3,user_noncreatures,user_4,user_noncreatures,user_noncreatures: log_only=[] engine_only=['cracked skull'],5,2,3,1,3,2,0,0,1,0,0,0,15,ok,488
1348,1,10,4,user_life,oppo_5,user_life,user_life: log=14 engine=16,4,3,3,1,5,3,1,0,2,0,1,0,19,ok,601
1354,1,5,3,oppo_life,user_4,oppo_life,oppo_life: log=14 engine=15,3,2,1,0,3,2,2,0,1,0,2,0,10,ok,279
1385,1,5,5,,,,,3,3,0,0,4,4,1,1,1,1,1,0,16,ok,301
1397,1,8,2,user_hand,user_3,user_hand,user_hand: log_only=['house cartographer'] engine_only=['spineseeker centipede'],5,1,0,0,2,1,0,0,1,0,0,0,10,ok,498
1401,1,6,2,user_creatures,user_3,user_creatures,user_creatures: log_only=['hand that feeds'] engine_only=['vicious clown'],5,2,0,0,2,2,1,0,0,0,1,0,9,ok,410
1404,1,10,2,user_life,oppo_3,user_life,user_life: log=17 engine=18,8,1,1,0,2,1,0,0,1,0,0,0,8,ok,741
1415,1,8,1,user_hand,oppo_2,user_hand,user_hand: log_only=['forest'] engine_only=['slavering branchsnapper'],3,0,1,0,2,0,0,0,2,0,0,0,4,ok,368
1442,1,6,2,user_lands,user_3,user_lands,user_lands: log_only=['mountain'] engine_only=['swamp'],4,1,0,0,2,1,0,0,1,0,0,0,8,ok,313
1444,1,8,3,user_creatures,oppo_4,user_creatures user_hand,user_creatures: log_only=['swamp'] engine_only=['nowhere to run'] ; user_hand: log_only=['plains'] engine_only=['shepherding spirits'],4,3,0,0,3,3,1,0,0,0,1,0,12,ok,334
1445,1,8,2,user_creatures,oppo_3,user_creatures,user_creatures: log_only=['grand entryway'] engine_only=['fanatic of the harrowing'],5,1,2,0,3,1,0,0,2,0,0,0,9,ok,493
1464,1,7,2,user_life,oppo_3,user_life,user_life: log=18 engine=19,4,0,1,0,2,0,0,0,2,0,0,0,7,ok,390
1465,1,13,2,user_noncreatures,oppo_3,user_noncreatures user_hand,user_noncreatures: log_only=['underwater tunnel'] engine_only=[] ; user_hand: log_only=[] engine_only=['underwater tunnel'],7,1,4,0,2,1,0,0,1,0,0,0,9,ok,1271
1483,1,10,3,user_hand,user_4,user_hand,user_hand: log_only=['island'] engine_only=['swamp'],5,2,3,1,3,2,0,0,1,0,0,0,13,ok,573
1484,1,12,4,user_life,oppo_5,user_life,user_life: log=17 engine=20,9,3,0,0,4,3,3,0,1,0,3,0,15,ok,1031
